block_number 0.1_avg 0.1_stddev 0.33_avg 0.33_stddev 0.49_avg 0.49_stddev expected
100 1.75583333333 1.64623033187 1.8325 1.87467386052 2.06583333333 1.69247579172 2.0
101 2.24566666667 2.05085702953 1.89683333333 1.69681678282 1.55866666667 1.55742037428 2.0
102 1.723 1.80370110236 2.15233333333 2.35617866234 1.65083333333 1.23763972275 2.0
103 1.98233333333 1.9098702981 1.99 1.95273312735 1.81633333333 1.7623705311 2.0
104 1.9905 2.0965305401 2.14016666667 2.09852738711 2.4115 2.77653630646 2.0
105 2.5525 2.35749322492 2.02133333333 1.80123426819 2.1695 2.04722583974 2.0
106 2.05916666667 2.314303801 1.93683333333 2.07321046662 2.25616666667 2.00194718406 2.0
107 2.378 2.45412451011 2.2825 1.93182466279 2.0905 1.93286525224 2.0
108 2.4535 2.40964185329 2.1105 1.95010206998 1.97583333333 1.9079997889 2.0
109 1.9885 2.03658987171 1.956 1.93685099524 2.00283333333 2.03804516224 2.0
110 2.06333333333 2.11125818201 2.29716666667 2.41472111916 2.05133333333 2.3220975671 2.0
111 2.03483333333 1.95735804793 2.37516666667 2.28631131228 1.70316666667 1.5024936587 2.0
112 1.98583333333 1.76205904649 1.67266666667 1.89654440145 2.233 2.43068803702 2.0
113 2.00016666667 1.56638560422 2.02433333333 2.16348153062 2.02166666667 1.90854438425 2.0
114 1.7505 1.6769225368 1.75483333333 1.42614923444 2.23766666667 2.08434058317 2.0
115 2.1925 2.19664943721 1.8985 2.05472233188 1.7575 1.60458609235 2.0
116 2.22066666667 1.88169563013 2.0165 1.91925983274 2.03516666667 1.99075347963 2.0
117 1.961 1.91533173802 2.1645 2.28767792872 2.23633333333 2.25361977962 2.0
118 1.82466666667 1.7062914301 2.4405 2.63175507029 1.7075 1.57080901838 2.0
119 1.92566666667 2.14552301316 1.8735 1.68092417537 2.17 1.97126580879 2.0
120 2.0935 1.94894685949 2.3085 2.28262336286 2.008 1.88554807829 2.0
121 2.29616666667 2.09985033197 2.07483333333 2.17631504945 1.83283333333 1.73219105791 2.0
122 1.9135 2.01930088975 1.881 1.794680442 2.3525 2.80277479077 2.0
123 1.65366666667 1.53810413605 2.23066666667 2.04978551724 1.99516666667 1.8774972925 2.0
124 1.8565 1.65111224297 2.00483333333 1.94173361115 2.22833333333 2.2269816394 2.0
125 1.85266666667 1.72538678433 2.02516666667 1.71537895878 2.1315 1.99711165742 2.0
126 2.03 2.29207208535 2.0235 2.06744621722 1.82816666667 1.97676320028 2.0
127 2.19233333333 2.28300292013 2.04516666667 2.24476216879 1.6915 1.52712965141 2.0
