block_number 0.1_avg 0.1_stddev 0.33_avg 0.33_stddev 0.49_avg 0.49_stddev 0.1_expected 0.33_expected 0.49_expected
173 0.0034920014312 0.00204717018557 0.0251034461959 0.00591729834226 0.0458743151642 0.00690410869454 0.01 0.033 0.049
174 0.00345155168309 0.00206133087709 0.0250794326439 0.00589368848371 0.0459345185584 0.0068728939901 0.01 0.033 0.049
175 0.00344916098906 0.00203542859323 0.0249857383247 0.00588400072632 0.0460374693797 0.00686218161367 0.01 0.033 0.049
176 0.00345154466419 0.00198600550653 0.0249033488325 0.00587498796918 0.0460843587518 0.00681264736048 0.01 0.033 0.049
177 0.00341393643104 0.00198418029794 0.0249529522676 0.00588125979985 0.0460770364191 0.00682419336849 0.01 0.033 0.049
178 0.00346218015754 0.0019875897324 0.0249272261326 0.0058821237412 0.046150193507 0.00685401229704 0.01 0.033 0.049
179 0.00347028965316 0.00195250155669 0.0249112383085 0.00581906269594 0.0461327498489 0.0068582820729 0.01 0.033 0.049
180 0.0034213980839 0.00197485384857 0.0249352653318 0.00573887528382 0.046134427496 0.00683951371713 0.01 0.033 0.049
181 0.00340922290148 0.00196518800513 0.0249375065901 0.00569148493986 0.0461375708001 0.00681099873198 0.01 0.033 0.049
182 0.00344960862413 0.00194739370874 0.0248785489171 0.00564693272925 0.0461706738364 0.00670176076509 0.01 0.033 0.049
183 0.00346013487174 0.00195141508022 0.0249207888544 0.00562171349114 0.0461501930445 0.00667066296428 0.01 0.033 0.049
184 0.0034642248922 0.00195033496549 0.0249306752432 0.00565129937786 0.0461768704339 0.00660210894198 0.01 0.033 0.049
185 0.00348508190905 0.00195580828439 0.0248612263874 0.0056703232988 0.046129397287 0.00652792052281 0.01 0.033 0.049
186 0.0034687533723 0.0019550294161 0.0248558848743 0.00558726249969 0.0461229848183 0.00653854040003 0.01 0.033 0.049
187 0.0034520531696 0.00197266990633 0.0248835306761 0.00566580883105 0.0461179373812 0.00650114803571 0.01 0.033 0.049
188 0.00345588610388 0.00198343472146 0.0249466742856 0.00567144873871 0.0460811345848 0.00650561319977 0.01 0.033 0.049
189 0.00343797691489 0.0019652696135 0.0248952907107 0.0056325549109 0.0461661866922 0.0064864873912 0.01 0.033 0.049
190 0.00344472250877 0.00196797826543 0.0248872074651 0.00565537751774 0.0461574171593 0.00644885156517 0.01 0.033 0.049
191 0.00346900569989 0.00198976333368 0.024927786935 0.0055577466135 0.046085691064 0.00643462208638 0.01 0.033 0.049
192 0.00346507453081 0.00197992347363 0.0249122370817 0.00558240579763 0.0461032702399 0.00638765827985 0.01 0.033 0.049
193 0.00347211310552 0.00196740238499 0.0248606908824 0.00563320244528 0.0460751743015 0.00638606337916 0.01 0.033 0.049
194 0.00346552364649 0.00197494256863 0.0249205338582 0.00553689804707 0.0460698139675 0.00643492192114 0.01 0.033 0.049
195 0.00344203053366 0.00195689621601 0.0249275832012 0.00552989215224 0.0460524597375 0.00643871048822 0.01 0.033 0.049
196 0.00346609164855 0.00193728385189 0.0249260916901 0.00553324719975 0.0460493753183 0.0064352922014 0.01 0.033 0.049
197 0.0034659607847 0.00195086052282 0.0249525067792 0.00551410098236 0.0461056364215 0.00644168106845 0.01 0.033 0.049
198 0.00346105773856 0.0019493905535 0.0249344340387 0.00547464584894 0.0461413326193 0.00640260803806 0.01 0.033 0.049
199 0.00345485472446 0.00191348748288 0.0249631771487 0.00541939343696 0.0461424881737 0.00639918969994 0.01 0.033 0.049
200 0.00344834152947 0.00193451457894 0.0249182095808 0.00545043504736 0.0461161280989 0.00639930859625 0.01 0.033 0.049
201 0.00341288038756 0.00194757653556 0.0248831671096 0.00538346191299 0.0461286345153 0.00636586482688 0.01 0.033 0.049
202 0.00338044592944 0.00193186491413 0.0248441010158 0.00534388463844 0.0461963365578 0.00630854602555 0.01 0.033 0.049
203 0.00339132856189 0.00190457543946 0.0247906152819 0.00533923998054 0.046191394245 0.00632444578331 0.01 0.033 0.049
204 0.00343928354127 0.00191946491031 0.0248297981484 0.00532337126307 0.0461968191453 0.00628586170511 0.01 0.033 0.049
205 0.00342560459915 0.00193305515979 0.0248418605512 0.00534592021824 0.0462420626669 0.00629791279363 0.01 0.033 0.049
206 0.00339813156378 0.00188912651052 0.0247999847754 0.00534404621268 0.0462120761538 0.00622923670928 0.01 0.033 0.049
207 0.00340071941846 0.00187136725876 0.0247705520626 0.005306952195 0.0462767954928 0.00623032962405 0.01 0.033 0.049
208 0.00341211255494 0.0018642768043 0.0247968011974 0.0052783824233 0.0462668180469 0.00622065652898 0.01 0.033 0.049
209 0.00344234676511 0.00185558965112 0.0248339799313 0.00525260024555 0.0463054803083 0.00622266966854 0.01 0.033 0.049
210 0.00345532686958 0.00184512673035 0.0248204511729 0.00523060960149 0.0463199428088 0.00619070586465 0.01 0.033 0.049
211 0.00345095924932 0.00183914349431 0.0248047009602 0.00521272331315 0.046328547693 0.00616398275716 0.01 0.033 0.049
212 0.00344480844133 0.00183792489654 0.0247482137648 0.00519018193365 0.0463155871818 0.00613394214935 0.01 0.033 0.049
213 0.00345439322611 0.00182661889189 0.0247811118796 0.00526240761432 0.0463564899773 0.0061057825214 0.01 0.033 0.049
214 0.00348147547208 0.0018329099171 0.0248127745742 0.00528496145929 0.0463789094189 0.00617969813186 0.01 0.033 0.049
215 0.00345993029025 0.00185736097213 0.0248138498427 0.00520226993533 0.0464387453358 0.00612760572901 0.01 0.033 0.049
216 0.00346008184777 0.00183309312371 0.0248131799783 0.00515392844773 0.0464700410616 0.00615636214442 0.01 0.033 0.049
217 0.00344121255664 0.00177441208349 0.0247944404823 0.00515222609163 0.0464349910141 0.00616922135082 0.01 0.033 0.049
218 0.00343248255032 0.00178165247417 0.0247431618984 0.00521223549388 0.0464304287867 0.00613054482945 0.01 0.033 0.049
219 0.00342973782229 0.00176784870625 0.0246876389426 0.00518027050017 0.0464908250312 0.00608671000657 0.01 0.033 0.049
220 0.00342661634854 0.00174857868374 0.0246631717993 0.00512299638058 0.0464247211424 0.00611677156466 0.01 0.033 0.049
