block_number 0.1_avg 0.1_stddev 0.33_avg 0.33_stddev 0.49_avg 0.49_stddev 0.1_expected 0.33_expected 0.49_expected
97 0.0190772454706 0.0145484406707 0.194007101619 0.0512011901719 0.446166314381 0.0791078100176 0.05 0.165 0.245
98 0.0191029429824 0.0143406340095 0.194055783275 0.0513135842463 0.445661687996 0.0788164205687 0.05 0.165 0.245
99 0.0193682443203 0.0146841895558 0.194595594415 0.0505595961166 0.445540230587 0.0788608620259 0.05 0.165 0.245
100 0.0188111587443 0.014787353034 0.193943885751 0.0498822700665 0.445327253988 0.0798855607915 0.05 0.165 0.245
101 0.0186145439171 0.0148716077589 0.194641306652 0.049520973344 0.446301191875 0.0790986673377 0.05 0.165 0.245
102 0.0187142381028 0.0148516080084 0.194290827103 0.0494142231248 0.446758741533 0.077946430071 0.05 0.165 0.245
103 0.0188883470464 0.0148996880075 0.193854876795 0.0493686449197 0.4466358489 0.0777094927114 0.05 0.165 0.245
104 0.0191544490276 0.015047258841 0.194539333998 0.0495052272846 0.447148571993 0.0780944022295 0.05 0.165 0.245
105 0.0191202329662 0.0146398289077 0.193959107758 0.049218688291 0.447137622425 0.0774098175408 0.05 0.165 0.245
106 0.0190108431711 0.0145530710663 0.193266799912 0.0491091812134 0.446744021207 0.0777360451331 0.05 0.165 0.245
107 0.0193150126101 0.0146979837826 0.19414368743 0.0486595778965 0.44670008382 0.0769618640796 0.05 0.165 0.245
108 0.0192749079785 0.0148189786949 0.193292068217 0.0483668221845 0.44568262871 0.0765849038362 0.05 0.165 0.245
109 0.0191983062471 0.0145735460456 0.193378674537 0.0477034276403 0.445158141886 0.0772641003344 0.05 0.165 0.245
110 0.0195280191464 0.0145886784343 0.193320965415 0.0471641761158 0.446161395857 0.0770945485941 0.05 0.165 0.245
111 0.019188054061 0.0144678530409 0.193376810765 0.0471692578485 0.44637606778 0.0775106896953 0.05 0.165 0.245
112 0.0192229206786 0.0141836660144 0.194266716754 0.046949520085 0.446629283251 0.0768184694766 0.05 0.165 0.245
113 0.0195091105956 0.0140266097702 0.193771513481 0.0467091866221 0.445988209784 0.0776007833604 0.05 0.165 0.245
114 0.0192468509467 0.0141980242616 0.193461244769 0.0464322562162 0.44634032337 0.0775938155655 0.05 0.165 0.245
115 0.018830313082 0.0142949287135 0.193919676198 0.0463978846072 0.445789411072 0.0767864029921 0.05 0.165 0.245
116 0.0190634729273 0.014058351863 0.194214274711 0.0457874663615 0.445776781971 0.0761365255011 0.05 0.165 0.245
117 0.019522610923 0.0144576883719 0.194322307191 0.0452126938775 0.444820702309 0.0757721644266 0.05 0.165 0.245
118 0.0196146823159 0.0145436974705 0.194088346451 0.0446765197565 0.445921147108 0.0751119887951 0.05 0.165 0.245
119 0.020130634636 0.014277850015 0.194300449796 0.0445529437055 0.446229029018 0.0748673841687 0.05 0.165 0.245
120 0.0200906437859 0.0142248393659 0.19331036498 0.0442217381874 0.446982699904 0.0734281468937 0.05 0.165 0.245
121 0.0197634008428 0.0145558763808 0.192480397632 0.045042633428 0.447349655853 0.0741593111032 0.05 0.165 0.245
122 0.0202162738968 0.0147138884304 0.192200081585 0.04471444753 0.447648475663 0.073121093666 0.05 0.165 0.245
123 0.0205738459358 0.0147716324729 0.192502983885 0.0440680462936 0.447502401407 0.0721451579721 0.05 0.165 0.245
124 0.0203849163724 0.0144697462995 0.192670134078 0.0440269809658 0.446502620965 0.0724283137167 0.05 0.165 0.245
125 0.0205799906176 0.0143393510268 0.19240076176 0.0450122087667 0.446572606919 0.0721510414619 0.05 0.165 0.245
126 0.0201639707819 0.0143901198132 0.192121471838 0.0449305622001 0.446461819492 0.072282093493 0.05 0.165 0.245
127 0.0199136115359 0.014195470007 0.191814036005 0.0440289324594 0.446667558006 0.0723540749763 0.05 0.165 0.245
128 0.0200669493036 0.0139635884285 0.191187911239 0.0434683312994 0.446148732219 0.0724713442846 0.05 0.165 0.245
