block_number 0.1_avg 0.1_stddev 0.33_avg 0.33_stddev 0.49_avg 0.49_stddev
178 6.93338941232e+19 1.15820056899e+18 7.10294692669e+19 1.1994070645e+18 7.24094434737e+19 1.18338692693e+18 
179 6.93353328595e+19 1.16416899291e+18 7.10393571092e+19 1.19009891143e+18 7.24285962464e+19 1.18782992972e+18 
180 6.93363713996e+19 1.1663014406e+18 7.10514774135e+19 1.18953957556e+18 7.24477255937e+19 1.19035467434e+18 
181 6.93315510657e+19 1.16256237624e+18 7.10643261188e+19 1.1910809465e+18 7.24672310932e+19 1.1939514821e+18 
182 6.93396302826e+19 1.16072636122e+18 7.1071205506e+19 1.18861493408e+18 7.24880681723e+19 1.19202287574e+18 
183 6.93398989199e+19 1.15723907484e+18 7.10870871719e+19 1.18433428224e+18 7.25096758448e+19 1.19366775007e+18 
184 6.93435341326e+19 1.1529549017e+18 7.10971094391e+19 1.18270956225e+18 7.25319350559e+19 1.19155626849e+18 
185 6.93380538773e+19 1.1499566017e+18 7.11099604038e+19 1.1838018273e+18 7.25545772263e+19 1.19076492383e+18 
186 6.93356810242e+19 1.15082972855e+18 7.11195630183e+19 1.1772701063e+18 7.25748365156e+19 1.19554500714e+18 
187 6.93428172539e+19 1.1532518331e+18 7.11299299011e+19 1.1748067033e+18 7.25943506242e+19 1.19753042912e+18 
188 6.93387429712e+19 1.15364024818e+18 7.11437118701e+19 1.16873287717e+18 7.26112577102e+19 1.19175429398e+18 
189 6.93451742013e+19 1.15432262431e+18 7.11482131594e+19 1.16855369782e+18 7.26345698594e+19 1.18713710693e+18 
190 6.93398441358e+19 1.16031141692e+18 7.11528508812e+19 1.17687788731e+18 7.26558237817e+19 1.18630264324e+18 
191 6.9341517102e+19 1.16002027112e+18 7.11736763714e+19 1.17646042824e+18 7.26767835167e+19 1.18854249945e+18 
192 6.93429071193e+19 1.16284574125e+18 7.11796353093e+19 1.1802946053e+18 7.26987971181e+19 1.18995442874e+18 
193 6.93519803903e+19 1.15928981081e+18 7.11929081305e+19 1.18502458559e+18 7.27189489191e+19 1.18558294471e+18 
194 6.93472462018e+19 1.16101669249e+18 7.12033527364e+19 1.18679255475e+18 7.27355780889e+19 1.18262039986e+18 
195 6.93442399444e+19 1.16437462643e+18 7.1219643237e+19 1.18447666174e+18 7.27565183387e+19 1.18257424557e+18 
196 6.93498926718e+19 1.15887874773e+18 7.12324504187e+19 1.18142242344e+18 7.2773975317e+19 1.18639557636e+18 
197 6.93550331232e+19 1.16352725862e+18 7.1242151824e+19 1.1798508609e+18 7.27934672676e+19 1.1838031582e+18 
198 6.93574870425e+19 1.16920772529e+18 7.12494382843e+19 1.17955139155e+18 7.28137486656e+19 1.18569672461e+18 
199 6.93591366416e+19 1.16736658294e+18 7.12624641926e+19 1.18951101785e+18 7.28336103015e+19 1.1832724782e+18 
200 6.93573739922e+19 1.16378086661e+18 7.12749515505e+19 1.18782071516e+18 7.28563666821e+19 1.18369020734e+18 
201 6.93608387971e+19 1.16912354872e+18 7.12878274713e+19 1.18833453509e+18 7.28780971698e+19 1.18626025151e+18 
202 6.93687035384e+19 1.17398805752e+18 7.13016299268e+19 1.18169787992e+18 7.29008737268e+19 1.18696734576e+18 
203 6.93731943593e+19 1.17974413473e+18 7.1313141088e+19 1.18421742059e+18 7.29180211293e+19 1.19160715319e+18 
204 6.93755744928e+19 1.18085241137e+18 7.13242893044e+19 1.18517717378e+18 7.29396808559e+19 1.18859962207e+18 
205 6.93765583323e+19 1.17989158718e+18 7.13390019974e+19 1.19097760119e+18 7.2961030941e+19 1.18804125274e+18 
206 6.93661184748e+19 1.18464850289e+18 7.13483278852e+19 1.18680942521e+18 7.29774333056e+19 1.18960405102e+18 
207 6.93651955727e+19 1.19114121498e+18 7.1359709665e+19 1.18067639991e+18 7.29972913271e+19 1.18410617133e+18 
