block_number 0.1_avg 0.1_stddev 0.33_avg 0.33_stddev 0.49_avg 0.49_stddev
180 6.89822501905e+19 1.10681816891e+18 7.04808083077e+19 1.13677159954e+18 7.0609180737e+19 1.38032924347e+18 
181 6.89806347074e+19 1.11196219314e+18 7.04808935881e+19 1.14101477804e+18 7.06151195588e+19 1.35139295164e+18 
182 6.89846513853e+19 1.11183915394e+18 7.0492938389e+19 1.14336998105e+18 7.06675333459e+19 1.31706269147e+18 
183 6.89890670014e+19 1.1151755048e+18 7.04976077058e+19 1.15559280521e+18 7.06129659757e+19 1.38431719089e+18 
184 6.89903949874e+19 1.11483371607e+18 7.05130477925e+19 1.1518825046e+18 7.05776835018e+19 1.41148553908e+18 
185 6.89894926838e+19 1.12247476123e+18 7.05140783134e+19 1.15371625485e+18 7.06260744266e+19 1.32803569473e+18 
186 6.89949139119e+19 1.12545809313e+18 7.05295832837e+19 1.1556272104e+18 7.06163929831e+19 1.31954549843e+18 
187 6.89865154923e+19 1.12874552644e+18 7.05369089977e+19 1.1613183039e+18 7.06229143134e+19 1.35159629426e+18 
188 6.89876137446e+19 1.13491014837e+18 7.05433492637e+19 1.1555670519e+18 7.06891492431e+19 1.29271399112e+18 
189 6.89852374301e+19 1.13495494137e+18 7.05459822667e+19 1.14847370036e+18 7.06819339082e+19 1.29836935189e+18 
190 6.89923189702e+19 1.13661211736e+18 7.05599208261e+19 1.16017569903e+18 7.06834399738e+19 1.33476420083e+18 
191 6.89868623687e+19 1.13357605691e+18 7.0560214087e+19 1.15704054099e+18 7.06807835429e+19 1.32626189581e+18 
192 6.89919305909e+19 1.13546841397e+18 7.05657354137e+19 1.15841679911e+18 7.06973236792e+19 1.31368285009e+18 
193 6.90030467527e+19 1.13608025117e+18 7.0584557916e+19 1.15201606095e+18 7.06884205313e+19 1.30353126124e+18 
194 6.90024988986e+19 1.14463684268e+18 7.05759018283e+19 1.15164309339e+18 7.07385872856e+19 1.29942810286e+18 
195 6.89997109556e+19 1.14016362891e+18 7.05881802615e+19 1.14422582726e+18 7.06949398233e+19 1.32329399436e+18 
196 6.90004087512e+19 1.1423255272e+18 7.06044133105e+19 1.14697916209e+18 7.0710642679e+19 1.37384228278e+18 
197 6.90051420284e+19 1.14429944911e+18 7.06209649857e+19 1.14791238125e+18 7.07552804565e+19 1.32498334864e+18 
198 6.90000632492e+19 1.1435452491e+18 7.06239892719e+19 1.14499879105e+18 7.07063299442e+19 1.40587286921e+18 
199 6.89953811336e+19 1.14660495335e+18 7.06361039289e+19 1.14811986495e+18 7.07301035564e+19 1.37030686199e+18 
