block_number 0.1_avg 0.1_stddev 0.33_avg 0.33_stddev 0.49_avg 0.49_stddev
89 6.01399655435e+20 2.41216128569e+19 6.0269239914e+20 2.39638319047e+19 6.05926337192e+20 2.45012257299e+19 
90 6.01425942248e+20 2.4107142772e+19 6.02475980306e+20 2.40239227004e+19 6.06075566081e+20 2.46645278481e+19 
91 6.01568617338e+20 2.4150829246e+19 6.02318812825e+20 2.39919780589e+19 6.06143386103e+20 2.46923452257e+19 
92 6.01268166265e+20 2.40957864036e+19 6.02634518847e+20 2.41732785903e+19 6.06310821365e+20 2.48889996238e+19 
93 6.01483568411e+20 2.39251889172e+19 6.02599361328e+20 2.41901226713e+19 6.06101469193e+20 2.47521963512e+19 
94 6.01595537343e+20 2.39679907295e+19 6.02655826563e+20 2.41081004824e+19 6.06379145225e+20 2.46743841357e+19 
95 6.01597370896e+20 2.38594769782e+19 6.02747288919e+20 2.42610046915e+19 6.06394777433e+20 2.47517111542e+19 
96 6.01668914533e+20 2.38548270065e+19 6.02855501299e+20 2.4156313986e+19 6.06199964668e+20 2.44272702457e+19 
97 6.01627335682e+20 2.38658857733e+19 6.0292919252e+20 2.41412581123e+19 6.06256437507e+20 2.4604656892e+19 
98 6.01542759095e+20 2.38219268898e+19 6.03148685533e+20 2.40053701558e+19 6.06208998543e+20 2.4474110699e+19 
99 6.0159790227e+20 2.38569683725e+19 6.0306539843e+20 2.40894759149e+19 6.06345348621e+20 2.47739180312e+19 
100 6.01310015179e+20 2.38591282696e+19 6.03174584073e+20 2.4071482463e+19 6.06121010653e+20 2.43052662317e+19 
101 6.01311889384e+20 2.37764849616e+19 6.03311384351e+20 2.42672867322e+19 6.06105151431e+20 2.44634675206e+19 
102 6.01361257504e+20 2.38141153957e+19 6.03305300306e+20 2.41369292394e+19 6.06412226489e+20 2.48653052894e+19 
103 6.01203050625e+20 2.41956162884e+19 6.0342834402e+20 2.41643525129e+19 6.06271180491e+20 2.48401959008e+19 
104 6.01131932547e+20 2.42167365342e+19 6.03639408181e+20 2.40438333094e+19 6.06974888559e+20 2.45742184795e+19 
105 6.01245662351e+20 2.42280579561e+19 6.03785810676e+20 2.38966643513e+19 6.0640804771e+20 2.50469635065e+19 
106 6.01221173769e+20 2.41968646577e+19 6.03734172297e+20 2.36249992776e+19 6.06855910572e+20 2.48191779226e+19 
107 6.01337127928e+20 2.42478064937e+19 6.03780809704e+20 2.36373646784e+19 6.06842886733e+20 2.49432910394e+19 
108 6.01216267531e+20 2.41398269396e+19 6.04034795897e+20 2.38430901473e+19 6.06889954756e+20 2.52066959692e+19 
109 6.01265687857e+20 2.41253081587e+19 6.04198488448e+20 2.37559330293e+19 6.06943047827e+20 2.50757442752e+19 
110 6.01163693574e+20 2.42149709481e+19 6.04202108451e+20 2.374554888e+19 6.06504334717e+20 2.48674383654e+19 
111 6.0119528985e+20 2.40999155558e+19 6.04301855894e+20 2.37150006738e+19 6.06709354158e+20 2.51262535253e+19 
112 6.01017490277e+20 2.43938048185e+19 6.04590169218e+20 2.37839536876e+19 6.07229325428e+20 2.51255862713e+19 
113 6.00842064212e+20 2.42935191544e+19 6.04627003432e+20 2.34048363383e+19 6.06985243997e+20 2.52113302187e+19 
114 6.00797424404e+20 2.43909518574e+19 6.04669244301e+20 2.32725823926e+19 6.07105516947e+20 2.46979214334e+19 
115 6.00944182188e+20 2.46006320291e+19 6.04792377812e+20 2.33628324055e+19 6.07066357612e+20 2.50479433281e+19 
116 6.00916841884e+20 2.47656340295e+19 6.05135961765e+20 2.35377816788e+19 6.06869011238e+20 2.52082786021e+19 
117 6.01049890626e+20 2.48290778962e+19 6.0516763013e+20 2.33587942279e+19 6.07188460819e+20 2.50634651556e+19 
118 6.00823844542e+20 2.48638298587e+19 6.05190859607e+20 2.33063148314e+19 6.07582296241e+20 2.51309657298e+19 
119 6.00788161592e+20 2.49950950714e+19 6.05385689284e+20 2.30826257546e+19 6.07451073536e+20 2.51069459322e+19 
120 6.00825472455e+20 2.47202866044e+19 6.05461968557e+20 2.3168143781e+19 6.07685226215e+20 2.51286966099e+19 
121 6.00852447429e+20 2.45221515522e+19 6.05566463464e+20 2.32280576305e+19 6.07471925124e+20 2.51507213112e+19 
122 6.00750207258e+20 2.46602238309e+19 6.0572315738e+20 2.32045930346e+19 6.07640428385e+20 2.51914424504e+19 
123 6.0089492415e+20 2.46429791581e+19 6.05845264611e+20 2.29674667182e+19 6.07981682306e+20 2.54122181956e+19 
124 6.00831131533e+20 2.45709087268e+19 6.05832713074e+20 2.29020328003e+19 6.08000513443e+20 2.54911149309e+19 
125 6.00741266509e+20 2.42140017866e+19 6.05822545603e+20 2.30559700248e+19 6.07935811453e+20 2.52567613239e+19 
126 6.00862537497e+20 2.42842726638e+19 6.05948132372e+20 2.32015799285e+19 6.07607021088e+20 2.49467021398e+19 
127 6.01087470083e+20 2.44127975871e+19 6.06044283608e+20 2.31955817741e+19 6.08381673063e+20 2.56953502452e+19 
